Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover,month,year,season,is_festival,is_extreme_heat,temp_anomaly
29.94,19.5,54.27,35.33,21.9,0,6.2,74.7,6,2014,3,0,1,2.78
28.61,20.72,63.04,34.94,23,0,5.3,68.6,6,2014,3,0,0,1.45
28.94,19.44,57.21,34.17,23,0,6.2,54.9,6,2014,3,0,0,1.78
26.22,21.06,73.66,32,19.6,0,5.6,86.9,6,2014,3,0,0,-0.94
30.67,20.28,54.15,36.11,21.9,0,6,79.5,6,2014,3,0,1,3.51
29.33,20.83,61.1,37.06,23,0,6.2,67.8,6,2014,3,0,1,2.17
28.94,20.83,62.63,36.11,23,0,5.8,59.9,6,2014,3,0,1,1.78
30.89,20.28,53.59,36.11,20.8,0,6.2,64.9,6,2014,3,0,1,3.73
26.11,20.94,73.82,32,19.6,0,5.6,69.9,6,2014,3,0,0,-1.05
31.44,20.06,51.49,36.5,20.8,0,6.2,62.4,6,2014,3,0,1,4.28
29.33,20.56,60.32,36.11,19.6,0,6.2,62.4,6,2014,3,0,1,2.17
30.83,19.17,49.91,36.11,16.1,0,6.2,69.9,6,2014,3,0,1,3.67
27.17,20.11,66.3,32.56,18.3,0,5.9,69.8,6,2014,3,0,0,0.01
32.61,18.28,42.9,35.78,15,0,6.2,59.9,6,2014,3,0,1,5.45
30.17,18.72,51.5,35.78,18.3,0,6.2,59.4,6,2014,3,0,1,3.01
29.39,19.78,58.34,35.11,15,0,6.2,46.5,6,2014,3,0,1,2.23
32.78,16.5,37.82,35.11,2.3,0,6.2,53.5,6,2014,3,0,1,5.62
26.33,20.33,70.16,31.33,10.3,0,6.2,80,6,2014,3,0,0,-0.83
32.61,18.44,43.35,36.94,11.4,0,6.2,58.5,6,2014,3,0,1,5.45
31.17,20.72,54.96,38.56,11.4,0,5.9,62.4,6,2014,3,0,1,4.01
31.5,19.83,50.04,36.11,5.9,0,5.6,70,6,2014,3,0,1,4.34
27.94,22.11,70.91,36.56,12.8,0,5.9,48.6,6,2014,3,0,1,0.78
32,22.11,55.86,39.28,11.4,0,6.2,61.6,6,2014,3,0,1,4.84
30.22,21.89,62.45,38.06,11.4,0,6.1,61.9,6,2014,3,0,1,3.06
28.72,21.22,65.42,35.33,11.3,0,6.2,56.1,7,2014,2,0,1,2.69
31.33,20.17,51.88,36.11,9.6,0,6.2,64.9,7,2014,2,0,1,5.3
25.33,21.33,78.73,31.28,15,0,6.2,69.9,7,2014,2,0,0,-0.7
30.5,20.72,56.52,37.33,15,0,6.2,63.7,7,2014,2,0,1,4.47
29.5,19.5,56.24,35.78,15,0,6.1,62.4,7,2014,2,0,1,3.47
32.06,18.83,45.86,35.78,12,0,6.2,50,7,2014,2,0,1,6.03
27.39,21.28,69.99,33.28,15,0,6.2,67.4,7,2014,2,0,0,1.36
31.33,19.89,50.8,36.11,15,0,6.2,59.9,7,2014,2,0,1,5.3
28.67,21.17,64.43,35.78,12.8,0,6.1,69.8,7,2014,2,0,1,2.64
25.78,23.06,85.31,33.61,12.8,0,5.2,86.1,7,2014,2,0,0,-0.25
27,22.22,75.91,34.17,12.8,0.12,6.2,91.9,7,2014,2,0,0,0.97
24.44,21.17,82.24,29.61,12.8,0,5.6,69.9,7,2014,2,0,0,-1.59
28.17,21.61,67.9,34.56,15,0.04,5.9,64.9,7,2014,2,0,0,2.14
27,20.94,70.13,33.28,18.3,0,5.6,88.1,7,2014,2,0,0,0.97
28.06,20.67,64.42,33.28,13.9,0,6.2,89.4,7,2014,2,0,0,2.03
25.94,20.94,74.69,32,18.3,0,5.9,64.9,7,2014,2,0,0,-0.09
29.06,21.5,64.57,35.78,17.2,0,6.2,67.9,7,2014,2,0,1,3.03
26.33,21.17,74.19,34.56,20.8,0.63,5,90.5,7,2014,2,0,0,0.3
26.28,21.67,76.91,33.28,23,0.01,4.8,91,7,2014,2,0,0,0.25
28,18.94,57.84,32.56,23,0,5.3,92,7,2014,2,0,0,1.97
24.33,20.06,77.32,29.22,18.3,0,5,89.5,7,2014,2,0,0,-1.7
28,20.22,63.49,34.94,23,0,4.6,79.6,7,2014,2,0,0,1.97
26.28,23.22,83.83,33.61,18.3,0,4,91.6,7,2014,2,0,0,0.25
25.17,21.94,82.77,31.28,20.8,0.35,4.3,84.5,7,2014,2,0,0,-0.86
25.39,21.5,79.77,32.72,16.1,0,3.9,92,7,2014,2,0,0,-0.64
28.89,20.44,60.56,33.72,21.9,0,6.2,74.7,7,2014,2,0,0,2.86
26.44,21.5,74.64,33.28,23,0.01,4.8,92.4,7,2014,2,0,0,0.41
28,21.5,68.8,35.78,23,0,5.4,91,7,2014,2,0,1,1.97
29,20.33,59.58,34.56,21.9,0,6.2,67.5,7,2014,2,0,0,2.97
24.44,20.67,79.93,29.22,21.9,0,6.2,70,7,2014,2,0,0,-1.59
29.39,20.72,59.92,34.94,23,0,6.2,68.6,7,2014,2,0,0,3.36
28.06,20.17,63.47,33.72,23,0,6.2,60,7,2014,2,0,0,2.03
28.5,19.33,57.6,33.72,21.9,0,6.2,70,7,2014,2,0,0,2.47
23.83,20.33,81,29.61,17.2,0,6.2,96.3,7,2014,2,0,0,-2.2
28.44,21.22,65.14,34.56,23,0,6.2,91,7,2014,2,0,0,2.41
28,20.89,66.15,35.78,23,0.01,5.5,80.6,7,2014,2,0,1,1.97
27.56,21.22,69.8,34.94,23,0,5.6,84.5,7,2014,2,0,0,1.53
29.17,20.06,58.19,34.94,23,0,5.6,79.7,7,2014,2,0,0,3.14
25.06,20.67,77.28,30.67,19.6,0,5.6,89.4,7,2014,2,0,0,-0.97
28.5,20.83,64.35,34.17,23,0.2,5.6,91.8,7,2014,2,0,0,2.47
28.06,21.06,66.87,35.78,23,0,5.7,69.8,7,2014,2,0,1,2.03
27.67,21.44,69.79,34.56,19.6,0.12,6.2,89.4,7,2014,2,0,0,1.64
24.89,20.56,77.33,30.67,20.8,0,4,89.4,7,2014,2,0,0,-1.14
30.33,19.83,53.52,34.94,23,0,6,68.1,7,2014,2,0,0,4.3
27.89,21.94,71.03,38.06,17.2,0.08,5.2,68.8,7,2014,2,0,1,1.86
28.28,22.56,71.93,37.89,18.3,0,6.2,63.2,7,2014,2,0,1,2.25
30.5,21.11,57.7,38.28,13.9,0,6.2,67.4,7,2014,2,0,1,4.47
24.17,21.83,86.86,30.11,9.2,0,6.2,74.8,7,2014,2,0,0,-1.86
28.78,22.61,69.92,40.61,17.2,0.16,5.6,64.9,7,2014,2,0,1,2.75
27.06,21.22,71.76,34.17,18.3,0,5.4,85.7,7,2014,2,0,0,1.03
29.17,19.56,56.83,34.17,17.2,0,6.2,69.9,7,2014,2,0,0,3.14
26.33,20.33,70.48,32.56,23,0,6.2,67.4,7,2014,2,0,0,0.3
30.5,19.5,52.05,34.17,23,0,6.2,55,7,2014,2,0,0,4.47
28.06,20.67,65.11,34.94,23,0.02,6,72.7,7,2014,2,0,0,2.03
27.22,21.44,71.61,34.56,20.8,0,6,89.3,7,2014,2,0,0,1.19
28.94,20.94,62.32,35.78,18.3,0,5.6,77.1,7,2014,2,0,1,2.91
23.11,22.67,97.59,20.86,13.9,0,2.2,94.4,8,2014,2,0,0,-2.96
28.17,22.5,71.94,36.78,19.6,0.16,5.1,80.8,8,2014,2,0,1,2.1
26.94,21.61,73.56,35.78,19.6,0,5.1,91.8,8,2014,2,0,1,0.87
28.17,20.83,64.74,34.56,18.3,0,6.2,84.4,8,2014,2,0,0,2.1
25.83,21.11,75.8,32,17.2,0,4.7,69.9,8,2014,2,0,0,-0.24
30.06,21.44,60.71,36.78,18.1,0,5.2,64.9,8,2014,2,0,1,3.99
27.33,21.67,71.84,35.5,19.6,0,5.9,69.9,8,2014,2,0,1,1.26
26.44,21.61,75.09,33.28,20.8,0,4.1,92.6,8,2014,2,0,0,0.37
28,20.72,64.79,34.56,19.6,0.03,5.9,79.6,8,2014,2,0,0,1.93
24.06,20.94,83,29.61,19.6,0,6.2,89.4,8,2014,2,0,0,-2.01
29,20.44,60.31,35.78,21.9,0,6.1,69.8,8,2014,2,0,1,2.93
27.33,21,69.64,35.78,16.1,0,5.1,91.8,8,2014,2,0,1,1.26
28.67,19.28,56.89,33.72,16.1,0,6.2,89.4,8,2014,2,0,0,2.6
26.11,20.78,73,32,17.2,0,6.2,79.6,8,2014,2,0,0,0.04
27.06,22,75.84,34.56,17.2,0.23,4.8,84.4,8,2014,2,0,0,0.99
27.83,21.17,67.97,35.5,13.9,0,5.7,77.6,8,2014,2,0,1,1.76
27,21.67,73.49,34.56,17.2,0,5.6,64.9,8,2014,2,0,0,0.93
28.61,21.17,65.47,35.78,16.1,0.27,5.9,67.4,8,2014,2,0,1,2.54
24.17,21.33,84.41,29.61,11.4,0,3.7,69.9,8,2014,2,0,0,-1.9
28.72,21.67,65.99,36.78,18.3,0,5.6,63.7,8,2014,2,0,1,2.65
26.94,21.17,71.79,33.72,16.1,0,5.4,68.5,8,2014,2,0,0,0.87
27.67,21.06,67.61,33.28,19.6,0,5.6,69.9,8,2014,2,0,0,1.6
25.33,20.44,75.1,31.33,15,0,5.3,82.1,8,2014,2,0,0,-0.74
27.61,22,72.04,33.28,12.8,0.04,5.4,86,8,2014,2,0,0,1.54
28.06,20.72,65.77,34.94,12.8,0,5.7,61.9,8,2014,2,0,0,1.99
27.61,20.94,68.35,34.94,16.1,0,6.2,53.3,8,2014,2,1,0,1.54
30.28,19.5,53.17,34.61,10.3,0,6.2,64.9,8,2014,2,1,0,4.21
24.11,20.33,79.89,29.22,10.3,0,4.4,74.8,8,2014,2,0,0,-1.96
28.94,19.61,57.65,34.17,13.9,0,6.2,66.1,8,2014,2,0,0,2.87
28.06,19.83,62.32,34.17,13.9,0,5.1,67.3,8,2014,2,0,0,1.99
29.61,20.06,57.32,34.17,2.2,0,4.4,64.9,8,2014,2,0,0,3.54
24.44,22.33,87.94,30.11,5.8,0,6.2,89.4,8,2014,2,0,0,-1.63
29,21.94,66,35.5,8.1,0,5.6,87.6,8,2014,2,0,1,2.93
28.56,21.72,68.44,36.5,6.9,0.12,6.2,55.8,8,2014,2,0,1,2.49
28.17,22,71.09,36.11,6.9,0,6.2,45.7,8,2014,2,0,1,2.1
31.89,21.22,54.95,38.89,2.8,0,6.2,54.9,8,2014,2,0,1,5.82
26.06,22.78,82.86,33.61,5.8,0,5,54.9,8,2014,2,0,0,-0.01
31.17,21.89,58.61,38.28,8.1,0.03,6.1,62.4,8,2014,2,0,1,5.1
29.78,22.33,65.7,38.06,11.4,0,6.2,58.7,8,2014,2,0,1,3.71
31.61,19.83,49.94,37.33,9.2,0,3.7,69.9,8,2014,2,0,1,5.54
26.67,21.83,75.29,32.72,8.1,0,5.9,73.9,8,2014,2,0,0,0.6
30.39,21.44,59.81,36.11,8.1,0.08,5.6,64.9,8,2014,2,0,1,4.32
28.39,21.61,67.5,35.78,13.9,0,6.2,63.9,8,2014,2,0,1,2.32
27.28,21.22,69.94,33.28,16.1,0,6,63.2,8,2014,2,0,0,1.21
29.11,21.44,63.61,35.78,15,0,6.2,67.4,8,2014,2,0,1,3.04
24.06,20.44,80.68,29.22,18.3,0,6.2,89.4,8,2014,2,0,0,-2.01
27.61,20.89,67.2,33.72,19.6,0,6.2,85.1,8,2014,2,0,0,1.54
24.89,21.33,81.4,30.67,19.6,0.02,4.2,93,8,2014,2,0,0,-1.18
25.67,20.78,74.58,30.67,15,0,5.6,94.5,8,2014,2,0,0,-0.4
24.33,20.11,77.83,29.22,19.6,0,4.7,94.4,8,2014,2,0,0,-1.74
27.33,20.17,65,32,20.8,0,6.2,90.9,8,2014,2,0,0,1.26
26.33,20.67,71.39,33.28,23,0.01,4.7,86.3,8,2014,2,1,0,0.26
26.5,20.72,71.31,33.28,23,0,5.4,69.8,8,2014,2,0,0,0.43
26.11,20.83,73.26,34.17,20.8,0,4.7,89.4,8,2014,2,0,0,0.04
24.61,19.83,75.69,30.11,21.9,0,6.2,69.9,8,2014,2,0,0,-1.46
27.44,21.06,68.3,33.61,23,0.04,5.9,74.7,8,2014,2,0,0,1.37
26.33,21.61,75.62,34.17,23,0.01,6.1,75.9,9,2014,2,0,0,0.1
27.33,20.33,65.73,32.72,18.3,0,6.2,89.4,9,2014,2,0,0,1.1
25.17,20.89,77.57,30.67,17.2,0,5,72.4,9,2014,2,0,0,-1.06
28.28,21.72,68.1,34.56,17.2,0.02,5.6,89.3,9,2014,2,0,0,2.05
27.33,21.39,70.71,34.56,15,0,6.2,82.5,9,2014,2,0,0,1.1
26.33,20.22,69.93,32.56,19.6,0,6.2,87.6,9,2014,2,0,0,0.1
28.67,21.28,64.32,32.78,11.4,0,4.7,82.4,9,2014,2,0,0,2.44
24.56,21.33,82.52,29.61,15,0,5.6,94.4,9,2014,2,0,0,-1.67
28.06,21.17,66.68,34.56,17.2,0,6.2,88.1,9,2014,2,0,0,1.83
27.39,20.61,67.24,34.56,20.8,0,6.1,77.1,9,2014,2,0,0,1.16
23.56,21.61,89.37,22.85,9.2,0.27,5,69.9,9,2014,2,0,0,-2.67
25.06,21.17,79.49,31.28,15,0,5.6,69.9,9,2014,2,0,0,-1.17
29.44,21.39,61.93,34.56,17.2,0,6,56.6,9,2014,2,0,0,3.21
27.89,19.28,60.77,34.17,21.9,0,5.5,58.9,9,2014,2,0,0,1.66
27.33,20.33,66.95,33.72,17.2,0,6.2,58.3,9,2014,2,0,0,1.1
30.56,18.11,47.58,34.61,17.2,0,6.2,50,9,2014,2,0,0,4.33
24.11,20.17,79.09,29.22,12.8,0,3.7,64.8,9,2014,2,0,0,-2.12
29.78,17.89,49.59,34,17.2,0,6.2,51.2,9,2014,2,0,0,3.55
28.56,19,57.53,34.61,13.9,0,6.2,39.9,9,2014,2,0,0,2.33
30.94,17.44,44.63,34,9.1,0,6.2,50,9,2014,2,0,0,4.71
26.11,19.83,68.76,31.33,10.3,0,5.3,57.4,9,2014,2,0,0,-0.12
31.28,18.33,46.23,34.61,11.4,0,6.2,50,9,2014,2,0,0,5.05
28.56,19.28,58.23,34.17,13.9,0,5.8,66,9,2014,2,0,0,2.33
26.94,20.83,69.9,33.72,11.4,0,5.2,73.1,9,2014,2,0,0,0.71
29,18.94,54.61,33.72,11.4,0,6.2,67.4,9,2014,2,0,0,2.77
24.44,20.17,77.34,29.22,10.3,0,4.4,69.9,9,2014,2,0,0,-1.79
29.83,20.33,57.01,34.94,13.9,0,6.2,61.2,9,2014,2,0,0,3.6
27.83,20.22,64.28,34.17,17.2,0,5.6,61.2,9,2014,2,0,0,1.6
29.83,19.56,54.47,34.17,15,0,6.2,64.9,9,2014,2,0,0,3.6
26.33,21.22,74.08,34.17,13.9,0,5,91.9,9,2014,2,0,0,0.1
30.39,22.22,61.68,39.28,13.9,0,6.2,59.9,9,2014,2,0,1,4.16
27.33,19.39,62.85,32.72,13.9,0,6.1,88.3,9,2014,2,0,0,1.1
27.22,21.17,70.04,33.28,11.4,0,6,77.9,9,2014,2,0,0,0.99
28.78,20.72,62.03,34.56,10.3,0,6.2,69.9,9,2014,2,0,0,2.55
24.44,20.61,79.19,29.61,15,0,5.6,69.9,9,2014,2,0,0,-1.79
27.67,20.89,66.69,32.72,16.1,0,6.2,73.4,9,2014,2,0,0,1.44
27.44,20.78,67.49,33.28,11.4,0,6.1,64.9,9,2014,2,0,0,1.21
28.11,20.56,63.63,33.28,10.3,0,6.2,64.9,9,2014,2,0,0,1.88
27.5,21.83,71.34,35.11,6.9,0,5.9,74.7,9,2014,2,0,1,1.27
30.89,21.44,57.3,36.78,9.2,0,6.2,59.9,9,2014,2,0,1,4.66
29.72,22.06,64.44,39.28,8.1,0,6.2,54.7,9,2014,2,0,1,3.49
29.22,22.5,68.16,38.06,9.2,0,5.4,55,9,2014,2,0,1,2.99
29.39,21.78,64.92,38.28,13.9,0.2,4.7,72.4,9,2014,2,0,1,3.16
25.83,22.28,81.23,33.61,2.2,0,6.2,64.9,9,2014,2,0,0,-0.4
30.44,21.67,59.83,38.06,10.3,0,6.1,57.4,9,2014,2,0,1,4.21
28.67,22.39,70.24,37.06,6.9,0,4.9,62.3,9,2014,2,0,1,2.44
30.17,21.06,58.36,35.78,5.8,0,5.6,64.9,9,2014,2,0,1,3.94
27.06,22.22,75.4,35.11,6.9,0,5.6,50,9,2014,2,0,1,0.83
31.44,19.89,50.7,36.5,11.4,0,6.2,53.3,9,2014,2,0,1,5.21
29.78,21.83,63.08,38.06,12.8,0,5.9,54.4,9,2014,2,0,1,3.55
28.06,22.39,72.17,35.5,11.4,0,6.2,55,9,2014,2,0,1,1.83
30.06,20.61,57.11,37.06,9.2,0,6.2,62.4,9,2014,2,0,1,3.83
27.06,23.17,79.54,37.44,9.2,0,5.6,45,9,2014,2,0,1,0.83
30.28,24.39,71.31,43.56,11.4,0.12,5.9,63.7,9,2014,2,0,1,4.05
30.06,23.22,68.38,42.11,11.4,0,5.9,55,10,2014,1,0,1,3.47
31.56,20.44,51.8,41.89,9.2,0,6.2,40,10,2014,1,0,1,4.97
28.33,19.28,58.9,33,9.2,0,5.3,16.2,10,2014,1,0,0,1.74
32.44,17.11,40.53,35.17,10.3,0,6.2,49.5,10,2014,1,0,1,5.85
30.17,20.56,57.69,35.33,4.7,0,5.7,56.4,10,2014,1,1,1,3.58
28.5,22.39,70.37,35.78,6.9,0,4.8,56.6,10,2014,1,0,1,1.91
31.33,19.94,51.41,36.5,4.7,0,5.6,57.4,10,2014,1,0,1,4.74
27.33,22.28,74.15,35.11,3.4,0,5.6,25,10,2014,1,0,1,0.74
31.11,21.11,55.57,39.56,6.9,0,5,70.9,10,2014,1,0,1,4.52
28.78,21.78,67.62,35.78,9.2,0,5.3,41.2,10,2014,1,0,1,2.19
28.33,21.11,65.27,36.78,6.9,0,5.6,69.9,10,2014,1,0,1,1.74
25.94,21.94,79.1,33.61,9.2,0,5.6,54.2,10,2014,1,0,0,-0.65
29.06,22.06,66.38,35.78,9.2,0,5.8,58.3,10,2014,1,0,1,2.47
27.5,22.39,74.19,37.72,9.2,0,5.5,67.8,10,2014,1,0,1,0.91
27.67,22.61,74.96,36.78,5.8,0,5.8,59.9,10,2014,1,0,1,1.08
29.61,22.11,64.38,36.56,5.8,0.04,5.6,67.4,10,2014,1,0,1,3.02
25.56,23.11,86.84,34.56,5.8,0,5.6,53.5,10,2014,1,0,0,-1.03
29.78,22.67,65.75,37.89,8.1,0,5.4,61.2,10,2014,1,0,1,3.19
27.61,23.5,78.76,36.22,10.3,0,4.7,69.8,10,2014,1,0,1,1.02
27.94,22.28,71.45,35.11,5.8,0,5.6,69.9,10,2014,1,0,1,1.35
26.72,22.94,80.3,35.11,11.4,0,5.3,82.1,10,2014,1,0,1,0.13
30.28,19.5,52.77,34.94,13.9,0,5.8,56.6,10,2014,1,0,0,3.69
29.22,18.5,54.21,33.5,12.8,0,6.1,38.4,10,2014,1,0,0,2.63
29.72,19.39,55.29,35.78,4.7,0,5.8,34.5,10,2014,1,0,1,3.13
30.89,17.61,45.66,35.11,5.8,0,6.2,49.3,10,2014,1,0,1,4.3
26.06,21.83,77.84,33.61,12.8,0,6.2,69.9,10,2014,1,0,0,-0.53
29.61,20.72,59.57,36.22,11.4,0,6.1,51.2,10,2014,1,0,1,3.02
28.89,21.78,66.12,37.06,10.3,0,5.7,72.2,10,2014,1,0,1,2.3
30.56,19.33,51.59,35.33,5.8,0,6.2,54.9,10,2014,1,0,1,3.97
26.11,21.11,74.32,32.72,8.1,0,6.2,64.8,10,2014,1,0,0,-0.48
29.28,21,61.56,35.78,10.3,0.03,5.5,63.9,10,2014,1,0,1,2.69
25.56,22.89,85.32,32.72,11.4,0.04,4.8,81.5,10,2014,1,0,0,-1.03
24.89,22.89,88.93,31.94,12.8,0,4.6,92.6,10,2014,1,0,0,-1.7
25.11,21.44,80.46,31.28,11.4,0.12,4.3,91.9,10,2014,1,0,0,-1.48
23.83,21.33,85.74,23.67,13.9,0,5,94.9,10,2014,1,0,0,-2.76
26.17,21.89,77.32,33.61,12.8,0.02,4.2,86.8,10,2014,1,0,0,-0.42
26.67,20.39,69.98,31.89,15,0,5.7,77.1,10,2014,1,0,0,0.08
27.44,18.33,57.71,31.89,10.3,0,6.2,69.9,10,2014,1,0,0,0.85
25.28,20.17,73.77,29.61,11.4,0,5,64.5,10,2014,1,0,0,-1.31
27.94,20.67,65.52,34.56,12.8,0.02,4.7,61.9,10,2014,1,0,0,1.35
25.44,21.78,81.02,33.61,11.4,0.23,4.5,73.8,10,2014,1,1,0,-1.15
27.17,22.67,76.89,35.11,11.4,0,5.6,59.9,10,2014,1,0,1,0.58
28.22,21.33,66.4,35.5,10.3,0,5.3,64.9,10,2014,1,0,1,1.63
23.67,24.94,97.12,22.15,9.2,0,5,84.4,10,2014,1,0,0,-2.92
27.28,22.39,75.39,34.17,12.8,1.41,4.5,79.5,10,2014,1,0,0,0.69
25.78,23,85.85,36.56,8.1,0.03,4.3,79.5,10,2014,1,0,1,-0.81
28.11,21.61,68.16,35.5,8.1,0,6.2,50,10,2014,1,0,1,1.52
23.44,22.39,93.94,22.07,2.2,0.02,4.3,91.9,10,2014,1,0,0,-3.15
27.06,23.11,79.05,33.61,3.4,0,6.2,58.3,10,2014,1,0,0,0.47
27.39,22.5,75.68,36.56,5.8,0,4.8,66.7,10,2014,1,0,1,0.8
26.22,20.56,72.05,32.56,8.1,0,6.2,58.2,10,2014,1,0,0,-0.37
28.33,19.33,58.15,32.56,6.9,0,6.2,52.4,10,2014,1,0,0,1.74
22.83,20.61,87.18,22,9.2,0,3.7,64.9,10,2014,1,0,0,-3.76
27.78,17.5,54.25,30.39,10.3,0,5.9,40.6,10,2014,1,0,0,1.19
26.33,16.11,54.66,29.72,10.3,0,5,20.9,10,2014,1,0,0,-0.26
26.56,14.67,49.07,28.61,3.4,0,5.6,58.5,10,2014,1,0,0,-0.03
25.17,18.44,66.58,29.67,10.3,0,5.3,86.9,11,2014,1,1,0,-0.08
27.89,19.72,61.4,31.89,5.8,0,5,76.3,11,2014,1,1,0,2.64
26.39,21,72.82,32.72,8.1,0,5.3,79.5,11,2014,1,0,0,1.14
25.17,18.17,66,28.89,9.2,0,3.9,77.9,11,2014,1,0,0,-0.08
26.94,17.56,57.12,29.83,4.7,0,5.3,69.9,11,2014,1,0,0,1.69
23.56,17.06,67.64,27.94,5.8,0,3.1,43.7,11,2014,1,0,0,-1.69
26.94,15.94,51.68,30.28,8.1,0,5,42.7,11,2014,1,0,0,1.69
26.83,14.67,51.1,29.17,15,0,5,59.9,11,2014,1,0,0,1.58
26.83,12.94,42.34,28.61,2.3,0,6.2,64.8,11,2014,1,0,0,1.58
26.17,15.22,52.5,28.61,11.4,0,5,27.5,11,2014,1,0,0,0.92
29.39,13.89,39.07,31.28,11.4,0,6.2,36.7,11,2014,1,0,0,4.14
28.56,15.5,45.97,31,9.2,0,5.5,47.7,11,2014,1,0,0,3.31
27.44,15.39,49.38,30.33,5.8,0,3.9,6.7,11,2014,1,0,0,2.19
29.06,13.78,40.07,30.06,4.7,0,5.6,22.5,11,2014,1,0,0,3.81
24.11,16.17,61.53,27.94,3.4,0,3.1,45,11,2014,1,0,0,-1.14
28.5,17,50.14,31.39,6.9,0,4.7,44.6,11,2014,1,0,0,3.25
28.56,20.06,61.11,35.78,5.8,0,6.2,42.5,11,2014,1,0,1,3.31
29.06,19.83,57.71,33.72,5.8,0,6.2,64.8,11,2014,1,0,0,3.81
26.22,21.11,74.06,32.72,4.7,0,4.3,57.4,11,2014,1,0,0,0.97
30,19.28,52.71,33.72,10.3,0,6.2,50,11,2014,1,0,0,4.75
26.33,21.5,75.17,32.72,11.4,0,4.7,60.9,11,2014,1,0,0,1.08
22.89,22.33,96.96,20.52,15,0.04,3.1,94.5,11,2014,1,0,0,-2.36
21.67,21.22,97.19,18.3,5.8,0.23,2.2,94.4,11,2014,1,0,0,-3.58
23.61,22.17,91.87,22.66,9.2,0,3.7,94.4,11,2014,1,0,0,-1.64
26.28,22.28,79.15,34.17,16.1,0.2,4.8,69.8,11,2014,1,0,0,1.03
26.61,21.56,74.68,34.56,11.4,0,5.1,63.7,11,2014,1,0,0,1.36
27.17,20.11,65.22,32,9.2,0,3.7,64.9,11,2014,1,0,0,1.92
24.89,18.94,69.73,30.11,12.8,0,4.7,20,11,2014,1,0,0,-0.36
28.56,18.61,55.22,32.56,13.9,0,5.2,47.4,11,2014,1,0,0,3.31
27.11,16.67,53.5,30.83,13.9,0,4.8,23.2,11,2014,1,0,0,1.86
26.83,17.5,57.79,31.83,12.8,0,5.2,25,11,2014,1,0,0,1.58
27.5,18.61,58.8,31.33,13.9,0,5.6,59.9,11,2014,1,0,0,2.25
23.94,18.17,70.57,28.5,10.3,0,3.1,33.7,11,2014,1,1,0,-1.31
28.5,18.28,54.42,32.39,10.3,0,5.7,39.6,11,2014,1,1,0,3.25
26.11,17.72,61.51,29.83,11.4,0,5.9,44.9,11,2014,1,1,0,0.86
26.83,17.33,56.07,30.28,8.1,0,6.2,43.6,11,2014,1,1,0,1.58
23.56,18.28,75.24,24.18,4.7,0,3.6,50,11,2014,1,1,0,-1.69
28.78,16.17,46.81,31.39,10.3,0,5.8,40.3,11,2014,1,1,0,3.53
28.17,19.06,58.6,33,9.2,0,5.5,42.9,11,2014,1,0,0,2.92
27.56,17.28,56.29,30.61,10.3,0,4.3,34.9,11,2014,1,0,0,2.31
28.94,14.17,40.97,31.28,8.1,0,6.2,36.2,11,2014,1,0,0,3.69
23.17,17.83,72.05,24.07,6.9,0,3.7,33.6,11,2014,1,0,0,-2.08
28.61,15.78,46.41,31,8.1,0,6.2,45.5,11,2014,1,0,0,3.36
25.72,17.28,61.29,30.39,9.2,0,4.1,60.7,11,2014,1,0,0,0.47
26.67,15.33,49.83,29.44,6.9,0,5.6,53.5,11,2014,1,0,0,1.42
23.89,16.56,63.98,25.08,8.1,0,4.1,49,11,2014,1,0,0,-1.36
28.33,14.33,42.46,30.06,8.1,0,6.2,65,11,2014,1,0,0,3.08
27.11,13.44,46.27,30.06,8.1,0,4.3,49,11,2014,1,0,0,1.86
23.89,13.33,54.24,27.33,6.9,0,4.1,63.2,11,2014,1,0,0,-1.36
25.67,11.44,41.65,27.5,4.7,0,5.6,69.9,11,2014,1,0,0,0.42
21.61,16.67,73.73,22.9,10.3,0,3.1,50,11,2014,1,0,0,-3.64
25.89,14.44,49.69,28.06,9.2,0,5.3,66.1,11,2014,1,0,0,0.64
24.89,13,49.56,27.5,11.4,0,5.7,74.7,11,2014,1,0,0,-0.36
25.44,11.44,41.92,25.95,9.2,0,5.6,89.4,11,2014,1,0,0,0.19
24.83,10.94,42.38,26.61,16.1,0,6.2,59.9,12,2014,0,0,0,0.5
29.06,12.78,37.18,30.61,13.9,0,6.2,46.4,12,2014,0,0,0,4.73
26.78,14.94,49.39,30.06,6.9,0,6.2,48.3,12,2014,0,0,0,2.45
26.22,13.5,46.58,29.17,6.9,0,4.5,23.5,12,2014,0,0,0,1.89
28.44,11.17,34.36,29.83,6.9,0,6.2,16.2,12,2014,0,0,0,4.11
22.17,14.67,62.84,24.29,9.2,0,2.5,60,12,2014,0,0,0,-2.16
28.44,12.78,41.46,29.39,11.4,0,6.2,63.3,12,2014,0,0,0,4.11
26.28,11.83,43.69,29.39,8.1,0,4.7,27.5,12,2014,0,0,0,1.95
27.44,9.67,33.19,28.67,8.1,0,6.2,30,12,2014,0,0,0,3.11
21.56,16.67,75.22,22.66,6.9,0,4.3,59.9,12,2014,0,0,0,-2.77
28.11,14.39,43.43,30.06,8.1,0,6.2,45,12,2014,0,0,0,3.78
26.5,19.11,64.68,33.72,8.1,0,5.6,51.4,12,2014,0,0,0,2.17
