Date time,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover
2019-01-19,28.17,1.22,17.56,27.44,13.5,0.0,5.6,12.0
2019-01-20,24.67,4.06,27.47,26.33,11.3,0.0,4.9,37.6
2019-01-21,22.61,6.22,41.22,26.0,9.3,0.0,5.3,31.7
2019-01-21,27.44,3.39,21.79,27.06,11.3,0.0,6.2,50.0
2019-01-22,15.83,14.06,89.1,18.95,3.4,0.0,0.6,45.8
2019-01-22,25.67,5.72,30.55,26.67,6.8,0.0,4.9,8.0
2019-01-23,24.67,11.5,46.67,27.28,6.9,0.0,4.5,8.7
2019-01-23,27.67,8.61,30.23,27.06,4.7,0.0,5.6,0.0
2019-01-24,23.0,15.56,64.52,24.51,5.9,0.0,3.7,46.8
2019-01-24,28.39,11.39,34.97,28.39,6.8,0.0,5.8,35.7
2019-01-25,25.72,13.33,47.67,28.28,9.2,0.0,4.4,31.2
2019-01-26,23.94,16.39,64.41,27.11,7.0,0.0,3.7,50.5
2019-01-26,27.61,13.72,42.54,27.94,7.9,0.0,5.6,55.0
2019-01-27,20.89,17.72,82.1,21.05,7.0,0.0,2.5,65.1
2019-01-27,26.44,15.83,52.72,28.06,8.1,0.0,4.4,61.1
2019-01-28,25.39,15.67,56.72,28.39,6.9,0.0,4.2,48.4
2019-01-28,27.61,14.67,45.29,27.72,6.8,0.0,5.0,64.9
2019-01-29,20.72,15.11,70.68,23.09,10.3,0.0,4.0,59.9
2019-01-29,25.56,13.83,48.7,26.89,8.1,0.0,5.4,43.8
2019-01-30,24.78,11.06,45.09,27.06,11.2,0.0,5.5,32.6
2019-01-31,22.56,12.67,55.21,24.84,13.8,0.0,3.8,35.9
2019-01-31,26.22,9.11,34.02,26.5,9.1,0.0,5.0,49.8
2019-02-01,18.67,14.17,75.14,22.36,8.0,0.0,2.5,33.1
2019-02-01,25.5,10.22,39.08,26.5,6.9,0.0,5.0,39.5
2019-02-02,24.78,12.22,47.67,27.22,6.8,0.0,4.6,33.8
2019-02-02,27.5,9.78,33.06,27.11,4.8,0.0,5.6,28.1
2019-02-03,23.56,13.28,54.58,25.16,9.2,0.0,5.3,12.5
2019-02-03,27.61,11.44,36.68,27.83,9.0,0.0,6.2,35.9
2019-02-04,26.39,10.61,38.29,28.39,13.9,0.0,5.5,15.2
2019-02-05,24.94,13.56,49.48,27.78,11.4,0.0,4.4,37.5
2019-02-05,28.56,13.11,38.89,29.0,10.3,0.0,6.2,52.5
2019-02-06,22.39,9.39,43.78,25.03,10.2,0.0,2.8,33.0
2019-02-06,28.11,11.06,34.66,28.78,10.3,0.0,5.3,7.8
2019-02-07,26.94,12.56,41.9,28.78,7.9,0.0,5.1,33.5
2019-02-07,29.5,13.06,36.89,28.94,8.0,0.0,5.6,60.3
2019-02-08,25.78,16.83,58.3,28.44,5.8,0.0,3.9,44.2
2019-02-08,30.5,14.5,37.99,30.5,6.9,0.0,5.4,54.9
2019-02-09,27.06,17.39,56.94,29.83,6.9,0.2,4.2,50.6
2019-02-10,24.67,19.22,72.66,27.94,6.0,0.0,3.7,63.2
2019-02-10,28.67,17.17,49.81,29.78,9.2,0.0,5.0,55.0
2019-02-11,21.39,16.72,74.66,22.66,11.4,0.0,4.9,55.0
2019-02-11,26.22,15.44,51.67,27.5,15.0,0.0,4.7,53.7
2019-02-12,25.28,13.06,48.48,27.61,15.0,0.0,5.1,22.0
2019-02-12,26.94,12.56,40.96,26.94,11.5,0.0,5.6,54.3
2019-02-13,22.5,12.83,56.74,24.76,9.2,0.0,4.8,16.1
2019-02-13,28.17,10.17,32.6,27.89,12.7,0.0,6.2,34.9
2019-02-14,27.5,12.17,38.6,29.78,13.8,0.0,5.4,30.6
2019-02-15,26.44,16.33,55.19,29.67,5.8,0.0,5.0,18.3
2019-02-15,30.33,12.56,33.69,30.0,5.7,0.0,6.2,59.7
2019-02-16,23.89,17.94,69.65,24.84,11.2,0.0,3.1,13.3
2019-02-16,29.5,15.28,43.27,30.89,11.3,0.0,4.7,50.9
2019-02-17,28.44,12.33,38.38,30.67,11.6,0.0,5.7,16.1
2019-02-17,30.94,11.56,30.43,29.72,9.2,0.0,6.2,37.9
2019-02-18,27.11,12.61,41.81,28.5,4.6,0.0,3.9,4.4
2019-02-18,31.72,7.5,22.3,30.89,7.0,0.0,6.2,15.7
2019-02-19,29.11,16.44,47.92,31.5,9.1,0.0,4.6,46.4
2019-02-20,26.56,15.72,53.48,30.06,12.8,0.0,6.0,26.7
2019-02-20,30.67,12.0,31.83,30.61,14.9,0.0,6.2,28.0
2019-02-21,23.5,14.06,55.55,25.12,5.8,0.0,3.1,14.9
2019-02-21,29.5,8.33,26.89,29.22,16.7,0.0,6.1,0.0
2019-02-22,28.33,4.78,23.47,29.22,18.3,0.0,6.2,0.0
2019-02-22,30.06,1.83,16.39,28.17,18.3,0.0,6.2,0.0
2019-02-23,26.33,3.44,24.46,28.17,11.5,0.0,5.3,0.1
2019-02-23,32.11,1.33,14.09,30.61,18.2,0.0,6.2,0.0
2019-02-24,30.17,4.0,20.37,31.0,11.5,0.0,5.5,4.3
2019-02-25,29.83,-0.17,15.82,30.61,9.1,0.0,5.0,17.5
2019-02-25,33.44,-1.83,10.48,32.06,8.0,0.0,6.2,0.0
2019-02-26,24.67,17.72,65.58,25.68,7.1,0.0,3.7,14.9
2019-02-26,30.89,10.83,32.03,31.67,11.3,0.0,5.8,27.8
2019-02-27,28.17,15.72,49.9,30.72,11.3,0.0,4.7,36.6
2019-02-27,32.0,11.0,27.57,30.61,3.5,0.0,5.0,50.0
2019-02-28,25.89,10.78,39.72,27.83,9.0,0.0,5.0,27.9
2019-02-28,31.44,9.11,25.2,30.22,11.2,0.0,5.4,7.7
2019-03-01,30.06,13.5,39.24,31.22,6.8,0.0,4.8,29.8
2019-03-02,27.11,17.67,57.57,29.67,9.2,0.0,4.6,31.4
2019-03-02,30.78,15.5,39.83,31.06,7.0,0.0,5.0,50.0
2019-03-03,24.11,17.94,68.5,25.09,5.8,0.0,3.1,27.2
2019-03-03,29.67,16.17,44.74,30.94,6.0,0.0,5.3,52.1
2019-03-04,29.5,16.33,47.09,32.56,5.9,0.0,5.1,19.8
2019-03-04,32.44,14.22,33.3,32.22,3.4,0.0,5.6,64.9
2019-03-05,27.06,18.5,60.33,29.67,5.9,0.0,4.1,29.8
2019-03-05,32.28,15.94,37.79,32.89,7.9,0.0,4.6,35.8
2019-03-06,31.83,11.06,29.61,33.0,9.2,0.0,5.7,21.5
2019-03-07,31.39,9.39,27.66,32.56,11.4,0.0,5.2,1.7
2019-03-07,35.39,1.56,11.94,33.78,11.3,0.0,6.2,29.9
2019-03-08,27.5,16.5,51.24,28.17,5.8,0.0,5.0,14.9
2019-03-08,33.44,8.17,21.86,32.67,9.1,0.0,6.2,14.5
2019-03-09,29.17,16.61,49.35,31.22,6.9,0.0,5.1,52.1
2019-03-09,32.06,13.22,31.89,31.89,4.8,0.0,5.6,43.5
2019-03-10,28.17,18.5,56.5,31.28,7.1,0.0,6.2,35.4
2019-03-10,32.22,13.89,32.96,32.22,8.1,0.0,6.2,53.2
2019-03-11,30.67,13.33,36.82,31.67,11.4,0.0,6.1,33.6
2019-03-12,29.17,11.33,35.93,29.94,11.5,0.0,5.8,18.1
2019-03-12,32.5,6.44,19.72,31.17,14.7,0.0,6.2,0.2
2019-03-13,26.5,9.22,34.07,26.94,5.7,0.0,5.0,0.0
2019-03-13,31.83,5.17,18.87,31.06,13.8,0.0,6.0,0.0
2019-03-14,30.56,6.06,21.93,31.28,15.0,0.0,5.6,8.3
2019-03-14,31.67,5.83,19.78,29.94,11.4,0.0,6.2,50.0
2019-03-15,28.83,5.83,23.59,29.33,11.6,0.0,5.6,0.0
2019-03-15,32.17,4.22,17.27,30.89,13.9,0.0,6.2,0.0
2019-03-16,29.44,5.83,23.27,30.39,11.6,0.0,6.0,5.0
2019-03-17,28.56,7.56,28.34,29.11,7.2,0.0,5.6,0.0
2019-03-17,32.28,4.33,17.27,30.78,9.1,0.0,6.2,0.0
2019-03-18,25.0,16.28,58.66,25.98,5.9,0.0,5.0,0.1
2019-03-18,31.28,11.06,30.13,31.28,9.1,0.0,6.1,14.9
2019-03-19,30.0,14.94,41.79,32.83,9.2,0.0,5.9,16.6
2019-03-19,32.83,13.17,30.4,31.89,5.9,0.0,6.2,45.0
2019-03-20,27.39,18.11,57.54,30.39,6.9,0.0,5.3,7.5
2019-03-20,32.44,10.78,26.55,31.56,7.1,0.0,6.2,33.0
2019-03-21,31.0,11.94,33.29,32.33,6.9,0.0,6.0,23.3
2019-03-22,29.44,15.61,44.52,31.89,9.1,0.0,6.2,20.4
2019-03-22,33.44,11.94,27.12,32.67,4.7,0.0,6.2,45.0
2019-03-23,27.0,17.17,54.98,28.5,8.0,0.0,5.6,0.0
2019-03-23,32.83,13.44,31.47,33.11,11.2,0.0,6.1,34.4
2019-03-24,31.11,14.44,38.83,32.61,9.1,0.0,5.9,26.2
2019-03-24,33.67,11.61,26.23,32.44,7.0,0.0,6.2,49.9
2019-03-25,28.72,15.61,47.83,30.44,5.9,0.0,5.2,0.1
2019-03-25,33.72,9.56,22.85,33.06,14.9,0.0,5.4,21.6
2019-03-26,31.72,9.22,25.85,32.22,10.3,0.0,6.1,2.0
2019-03-27,29.33,14.72,43.42,31.39,9.2,0.0,6.0,5.2
2019-03-27,34.22,5.17,16.48,32.89,11.4,0.0,6.2,5.1
2019-03-28,26.11,18.33,62.4,27.83,5.8,0.0,5.6,0.0
2019-03-28,33.89,7.72,21.25,33.5,11.2,0.0,5.9,0.0
2019-03-29,30.61,15.78,43.37,33.5,11.4,0.0,6.0,24.9
2019-03-29,33.67,10.94,25.1,32.22,8.0,0.0,6.2,49.9
2019-03-30,29.17,13.94,40.84,30.61,5.9,0.0,5.6,0.0
2019-03-30,34.06,6.61,18.35,32.67,9.0,0.0,6.2,18.5
2019-03-31,31.72,15.0,39.61,33.67,11.1,0.0,6.0,29.5
2019-04-01,29.83,15.28,44.53,32.22,6.8,0.0,5.4,8.8
2019-04-01,34.72,9.5,21.54,33.94,8.1,0.0,6.2,49.9
2019-04-02,27.0,19.61,64.35,29.17,6.8,0.0,5.5,32.7
2019-04-02,32.06,15.11,37.48,32.56,5.9,0.0,5.4,45.1
2019-04-03,32.0,15.06,38.43,40.17,12.6,0.0,5.5,19.3
2019-04-03,33.17,9.22,23.04,32.06,10.3,0.0,6.2,44.8
2019-04-04,28.5,15.83,47.39,30.61,8.3,0.0,5.3,0.0
2019-04-04,33.56,6.94,19.29,32.83,13.8,0.0,6.2,18.5
2019-04-05,31.17,11.0,32.75,31.78,12.1,0.0,6.1,29.7
2019-04-06,30.17,14.28,41.0,32.33,7.7,0.0,5.6,18.5
2019-04-06,34.67,7.0,18.48,33.39,8.1,0.0,6.2,42.5
2019-04-07,28.0,17.83,54.8,29.11,5.8,0.0,5.6,0.0
2019-04-07,34.11,9.56,22.92,33.83,23.0,0.0,6.1,35.7
2019-04-08,31.72,15.94,40.82,34.61,7.9,0.0,6.0,21.2
2019-04-08,33.39,13.5,30.29,32.67,9.0,0.0,6.2,60.8
2019-04-09,27.61,17.17,53.11,31.0,6.9,0.0,6.2,0.0
2019-04-09,32.89,15.94,36.31,34.72,9.3,0.0,5.6,45.5
2019-04-10,32.39,15.5,38.43,34.72,9.3,0.0,5.7,33.0
2019-04-11,30.33,18.44,51.44,33.28,6.8,0.0,5.8,42.5
2019-04-11,33.94,11.56,25.83,33.11,11.3,0.0,6.2,40.8
2019-04-12,29.5,17.0,47.15,31.22,3.5,0.0,5.0,19.9
2019-04-12,34.17,10.5,24.24,33.89,11.3,0.0,6.1,26.9
2019-04-13,32.28,13.06,33.58,33.56,9.1,0.0,5.7,16.5
2019-04-13,33.67,11.17,25.37,32.44,9.2,0.0,6.2,28.6
2019-04-14,30.28,15.83,42.94,31.78,8.0,0.0,5.6,0.1
2019-04-14,34.56,7.44,19.26,33.0,13.7,0.0,6.2,24.2
2019-04-15,32.11,12.0,32.21,32.89,9.2,0.0,6.0,12.5
2019-04-16,30.72,14.78,38.85,32.89,8.2,0.0,5.8,13.7
2019-04-16,34.94,12.17,25.31,34.61,4.7,0.0,6.2,33.2
2019-04-17,27.89,21.22,67.23,31.28,5.9,0.0,5.0,28.6
2019-04-17,29.94,18.67,54.74,35.94,9.3,0.12,4.4,46.4
2019-04-18,31.83,17.33,42.67,35.11,6.9,0.0,6.1,29.4
2019-04-18,34.28,15.94,33.7,34.61,7.0,0.0,6.2,35.7
2019-04-19,28.0,19.56,60.61,31.72,8.1,0.0,5.6,16.5
2019-04-19,32.28,17.17,40.75,33.94,6.9,0.0,6.2,42.0
2019-04-20,30.22,18.17,49.43,33.72,7.2,0.0,5.6,43.6
2019-04-21,28.17,17.39,54.27,31.22,9.1,0.0,4.8,54.8
2019-04-21,32.67,14.61,33.64,32.5,5.9,0.0,6.2,36.1
2019-04-22,27.5,20.83,67.78,30.72,3.5,0.0,4.4,33.0
2019-04-22,32.5,18.06,42.61,35.56,8.1,0.0,5.9,48.8
2019-04-23,30.89,15.61,40.95,32.94,9.0,0.0,5.9,33.8
2019-04-23,31.83,14.5,35.16,31.72,8.2,0.0,6.2,53.5
2019-04-24,29.56,16.17,45.24,31.0,5.8,0.0,5.3,31.8
2019-04-24,32.61,13.72,32.07,33.06,10.4,0.0,6.2,24.5
2019-04-25,31.94,13.89,35.42,34.06,12.7,0.0,5.7,26.9
2019-04-26,30.5,18.33,52.08,34.22,7.8,0.0,5.2,29.7
2019-04-26,35.22,12.33,25.29,34.44,11.5,0.0,6.2,33.4
2019-04-27,28.0,19.56,60.43,30.22,4.8,0.0,5.0,25.0
2019-04-27,34.44,12.83,28.05,35.17,12.7,0.0,5.7,40.6
2019-04-28,29.78,17.67,49.64,32.28,6.9,0.0,4.8,48.5
2019-04-28,31.67,13.83,33.88,31.22,6.1,0.0,5.6,60.7
2019-04-29,28.39,21.56,66.77,33.33,7.0,0.0,5.0,45.7
2019-04-29,33.5,15.94,35.6,35.28,9.7,0.0,5.4,38.4
2019-04-30,30.22,19.0,52.1,34.39,11.4,0.0,4.8,40.6
2019-05-01,27.22,20.28,66.58,31.83,16.2,0.0,5.4,47.8
2019-05-01,29.17,19.44,55.98,31.22,11.6,0.0,6.2,69.8
2019-05-02,24.78,18.78,69.83,25.73,10.5,0.0,5.6,40.2
2019-05-02,31.5,11.83,31.64,31.83,13.9,0.0,6.1,46.7
2019-05-03,28.94,15.39,45.96,32.17,11.5,0.0,5.9,37.0
2019-05-03,32.56,13.17,30.83,32.17,9.2,0.0,6.2,35.0
2019-05-04,26.56,16.94,55.87,28.89,9.3,0.0,5.9,19.1
2019-05-04,32.0,16.39,39.32,32.94,7.0,0.0,6.2,31.7
2019-05-05,32.0,16.89,42.61,36.06,5.8,0.0,6.0,22.3
2019-05-06,29.94,19.0,54.01,35.5,7.1,0.0,5.8,30.8
2019-05-06,34.5,12.83,27.28,33.94,7.1,0.0,6.2,50.7
2019-05-07,26.17,21.17,74.01,28.83,13.9,0.0,5.6,64.9
2019-05-07,30.56,19.17,50.91,36.28,14.4,0.0,5.5,54.1
2019-05-08,28.83,19.78,59.08,32.94,11.6,0.0,5.7,45.1
2019-05-08,31.06,18.94,48.56,32.94,4.9,0.0,6.2,33.3
2019-05-09,26.72,19.61,65.67,29.56,9.2,0.0,4.5,33.5
2019-05-09,31.78,17.89,43.95,34.44,9.3,0.0,6.0,34.0
2019-05-10,31.89,15.5,38.53,34.28,7.0,0.0,6.1,35.9
2019-05-11,30.61,20.78,56.9,35.22,9.1,0.0,5.8,41.4
2019-05-11,31.06,18.28,49.4,36.0,11.5,0.04,4.4,62.7
2019-05-12,27.0,20.61,68.3,29.61,4.8,0.0,5.5,54.9
2019-05-12,31.11,17.89,46.45,34.28,11.4,0.0,5.7,55.1
2019-05-13,29.61,20.5,58.87,37.67,9.3,0.0,5.6,35.1
2019-05-13,26.56,21.17,74.26,27.89,3.7,0.0,5.0,69.9
2019-05-14,27.56,21.06,68.7,32.28,9.2,0.0,5.3,48.8
2019-05-14,32.56,17.61,41.62,34.28,9.2,0.0,6.2,41.7
2019-05-15,29.11,20.28,60.7,35.94,9.2,0.16,4.4,44.7
2019-05-16,29.33,19.28,55.51,33.5,6.9,0.0,5.8,33.2
2019-05-16,31.67,19.17,47.91,36.61,7.0,0.0,6.2,54.6
2019-05-17,26.67,20.5,69.26,30.0,3.4,0.0,5.6,14.9
2019-05-17,27.17,20.28,67.71,34.0,7.9,0.43,4.2,54.5
2019-05-18,30.56,19.17,52.21,34.83,5.9,0.0,5.6,35.6
2019-05-18,31.67,19.17,47.86,34.39,2.4,0.0,6.1,50.0
2019-05-19,28.28,22.11,70.0,33.22,11.3,0.0,5.3,17.2
2019-05-19,32.94,17.39,39.96,34.89,7.0,0.0,6.0,36.1
2019-05-20,30.89,20.78,56.29,36.17,8.1,0.0,5.4,36.6
2019-05-21,29.5,20.17,58.6,33.89,9.1,0.0,5.8,18.7
2019-05-21,33.33,17.0,37.95,34.0,5.9,0.0,6.2,49.9
2019-05-22,27.5,21.89,71.54,30.61,4.6,0.0,5.0,42.9
2019-05-22,32.06,20.39,50.76,38.0,5.9,0.08,4.7,47.3
2019-05-23,28.94,21.39,65.0,35.0,13.2,0.0,5.2,31.2
2019-05-23,25.56,22.72,84.55,26.9,4.7,0.12,3.1,69.9
2019-05-24,27.33,20.94,68.43,32.11,6.9,0.0,4.4,31.3
2019-05-24,31.17,20.56,53.63,35.22,5.9,0.01,4.8,51.0
2019-05-25,29.22,19.94,59.0,35.94,9.2,0.0,6.2,41.8
2019-05-26,27.89,19.5,61.22,32.33,11.4,0.0,5.9,28.2
2019-05-26,32.06,18.44,44.35,34.0,6.1,0.0,6.2,38.1
2019-05-27,25.61,20.33,72.69,28.72,8.1,0.0,5.5,33.3
2019-05-27,31.5,19.5,49.53,35.06,8.1,0.0,6.1,27.8
2019-05-28,30.06,21.39,60.73,36.0,11.4,0.0,5.4,35.3
2019-05-28,32.56,20.0,47.6,35.94,7.0,0.0,5.6,42.9
2019-05-29,27.61,18.78,59.12,32.11,3.5,0.0,5.6,49.0
2019-05-29,32.56,18.78,44.18,34.5,6.9,0.0,5.4,36.0
2019-05-30,30.83,21.11,56.82,36.0,10.2,0.0,6.1,43.7
2019-05-31,28.72,19.94,59.38,33.67,9.1,0.0,5.4,20.2
2019-05-31,31.44,20.33,51.81,34.83,8.2,0.0,5.3,54.0
2019-06-01,25.28,22.67,85.49,26.33,10.3,0.0,5.6,38.1
2019-06-01,30.28,21.56,60.27,35.61,10.4,0.0,5.6,43.2
2019-06-02,28.39,21.83,68.64,35.67,12.8,0.0,5.4,66.2
2019-06-02,29.83,20.89,58.81,32.56,8.2,0.0,4.3,60.6
2019-06-03,24.28,19.83,76.75,24.92,18.0,0.0,5.6,52.5
2019-06-03,29.28,19.44,55.67,31.83,9.3,0.0,6.2,53.3
2019-06-04,29.28,20.17,59.41,35.06,11.2,0.0,6.1,35.3
2019-06-05,28.06,21.72,68.81,33.22,11.0,0.0,5.6,42.4
2019-06-05,30.5,20.33,54.77,33.89,11.5,0.0,4.3,67.2
2019-06-06,25.0,20.61,76.91,25.92,9.2,0.0,6.2,38.0
2019-06-06,30.56,20.06,53.94,35.83,8.9,0.0,6.2,43.5
2019-06-07,28.17,20.89,65.93,33.28,11.2,0.0,5.7,56.0
2019-06-07,28.56,19.83,59.34,32.22,7.2,0.0,6.1,65.3
2019-06-08,25.78,21.56,77.86,29.17,13.7,0.0,5.0,60.3
2019-06-08,29.56,19.89,56.24,32.39,10.2,0.0,5.7,53.2
2019-06-09,29.89,20.39,58.73,34.56,11.3,0.0,6.0,46.4
2019-06-10,26.83,20.17,67.37,31.89,13.9,0.0,6.2,53.5
2019-06-10,29.06,19.83,57.76,31.83,18.3,0.0,6.2,50.3
2019-06-11,25.5,20.17,72.44,26.64,16.2,0.0,6.2,55.4
2019-06-11,28.06,20.72,64.9,31.89,17.2,0.0,6.2,56.4
2019-06-12,26.61,19.94,67.35,31.78,18.6,0.0,5.6,71.7
2019-06-12,25.61,20.94,75.52,26.86,16.3,0.0,4.3,79.2
2019-06-13,24.89,21.72,82.71,25.63,16.0,0.0,5.5,74.8
2019-06-13,27.72,20.22,63.95,30.78,16.1,0.0,4.7,62.1
2019-06-14,28.39,19.44,59.2,32.33,15.7,0.02,6.2,63.0
2019-06-15,27.39,19.94,64.69,31.28,11.7,0.0,6.2,43.9
2019-06-15,30.83,18.89,48.96,32.56,11.6,0.0,6.2,54.6
2019-06-16,25.56,20.33,73.32,28.39,7.2,0.0,6.2,33.1
2019-06-16,30.28,18.0,48.41,32.28,11.6,0.0,6.2,35.4
2019-06-17,27.28,19.83,65.25,33.0,11.6,0.0,5.6,47.6
2019-06-17,30.44,16.78,44.37,31.22,11.5,0.0,6.2,49.9
2019-06-18,26.0,19.44,67.63,28.44,7.1,0.0,6.2,64.3
2019-06-18,30.33,17.22,45.4,32.28,11.5,0.0,6.2,56.7
2019-06-19,29.28,18.56,53.34,32.83,11.6,0.0,6.2,50.4
2019-06-20,26.06,20.0,69.8,29.67,16.2,0.0,5.8,56.6
2019-06-20,30.06,19.56,53.52,33.11,11.6,0.0,6.2,50.7
2019-06-21,22.67,20.06,85.25,22.07,13.3,0.0,5.0,78.2
2019-06-21,27.89,18.83,58.61,30.5,12.1,0.0,4.6,68.6
2019-06-22,26.5,19.33,65.48,29.78,16.0,0.0,5.3,63.8
2019-06-22,27.56,19.56,61.96,29.33,11.4,0.0,5.5,64.9
2019-06-23,25.22,19.33,70.14,28.06,11.5,0.0,6.2,60.2
2019-06-23,26.33,20.28,71.0,30.22,16.0,0.51,4.7,63.3
2019-06-24,27.11,19.89,65.68,31.78,13.7,0.01,6.2,51.5
2019-06-25,25.67,19.83,70.72,30.06,13.8,0.0,5.5,58.4
2019-06-25,29.28,18.72,53.19,31.22,11.4,0.0,5.5,69.7
2019-06-26,23.06,19.94,82.73,22.89,9.5,0.0,5.5,58.4
2019-06-26,26.89,19.28,63.37,29.61,13.9,0.0,6.0,86.8
2019-06-27,27.56,18.5,58.68,30.83,18.4,0.0,6.2,51.0
2019-06-27,28.89,18.17,52.34,30.67,17.1,0.0,6.1,64.8
2019-06-28,24.61,18.39,68.8,25.56,14.2,0.0,5.9,55.4
2019-06-28,29.72,15.72,42.84,30.94,14.3,0.0,6.2,45.2
2019-06-29,27.56,18.22,57.86,30.72,21.9,0.0,5.9,56.1
2019-06-30,25.17,19.28,70.43,27.94,18.6,0.0,5.2,59.9
2019-06-30,27.72,18.89,59.01,30.06,16.4,0.0,6.2,43.4
2019-07-01,24.39,18.56,70.03,25.31,14.1,0.0,6.2,55.7
2019-07-01,28.83,16.83,48.59,30.39,20.2,0.0,6.2,51.4
2019-07-02,27.94,18.33,57.31,31.72,21.3,0.0,6.2,55.0
2019-07-02,29.67,15.83,43.17,30.06,18.3,0.0,6.2,70.0
2019-07-03,24.67,19.39,73.09,28.28,18.5,0.0,5.5,55.0
2019-07-03,28.78,17.44,50.69,30.72,21.0,0.0,5.7,47.2
2019-07-04,26.72,19.56,65.4,31.22,14.4,0.04,5.8,60.3
2019-07-05,26.22,19.0,65.35,30.22,18.5,0.0,6.2,58.4
2019-07-05,26.22,19.89,69.7,29.56,17.4,0.08,5.8,72.5
2019-07-06,22.94,20.33,85.42,22.4,16.2,0.0,6.1,88.7
2019-07-06,27.56,19.0,60.11,30.67,20.8,0.01,6.0,65.5
2019-07-07,26.61,18.11,60.69,29.83,14.3,0.0,6.2,60.9
2019-07-07,28.61,17.06,49.65,29.44,14.2,0.0,6.2,64.7
2019-07-08,24.72,19.56,73.25,25.6,16.6,0.0,6.2,69.6
2019-07-08,29.0,17.83,51.01,30.72,14.3,0.0,6.2,59.7
2019-07-09,26.11,19.11,66.08,28.61,18.5,0.0,5.5,49.0
2019-07-10,24.67,19.17,71.89,29.22,19.6,0.0,6.0,64.6
2019-07-10,28.28,18.0,54.28,30.22,23.0,0.0,5.6,67.2
2019-07-11,22.94,18.83,77.82,23.32,14.0,0.0,6.2,55.0
2019-07-11,27.11,18.44,59.51,30.28,16.2,0.0,5.9,48.8
2019-07-12,27.61,18.78,59.75,32.06,17.1,0.0,6.2,53.8
2019-07-12,29.17,17.39,49.13,29.83,15.9,0.0,6.2,64.9
2019-07-13,25.39,19.67,71.17,28.44,9.3,0.0,6.2,64.9
2019-07-13,29.61,18.94,52.92,32.28,7.2,0.0,6.2,51.6
2019-07-14,27.28,18.67,60.61,31.22,11.4,0.0,5.7,56.5
2019-07-15,26.28,19.11,65.22,30.22,14.0,0.0,6.0,56.6
2019-07-15,29.44,18.44,51.72,30.89,14.8,0.0,5.8,47.2
2019-07-16,23.06,20.06,83.36,22.81,9.3,0.0,6.2,54.9
2019-07-16,28.83,18.28,53.48,31.72,11.4,0.0,6.2,59.7
2019-07-17,26.83,19.0,63.0,31.72,11.3,0.0,6.2,61.1
2019-07-17,29.5,17.83,49.7,31.72,9.2,0.0,6.2,55.0
2019-07-18,24.56,19.83,75.44,25.34,10.3,0.0,5.5,59.9
2019-07-18,27.56,19.39,61.39,30.22,9.2,0.0,5.3,63.2
2019-07-19,26.06,19.44,67.83,31.22,9.2,0.0,5.5,68.0
2019-07-20,25.06,19.22,70.64,29.17,14.0,0.0,6.2,63.5
2019-07-20,26.83,19.67,64.97,29.17,17.1,0.0,6.2,65.0
2019-07-21,22.44,19.11,81.62,22.35,19.6,0.0,5.5,69.8
2019-07-21,25.33,20.56,75.27,28.78,18.3,0.12,4.7,63.6
2019-07-22,24.33,19.22,73.69,25.11,13.9,0.0,6.0,69.5
2019-07-22,25.17,18.67,67.39,26.18,14.0,0.0,4.3,74.9
2019-07-23,22.28,19.56,84.76,21.69,14.0,0.0,5.6,81.5
2019-07-23,25.89,19.61,69.42,27.89,15.0,0.0,6.1,69.8
2019-07-24,26.39,18.83,64.12,30.39,14.0,0.04,6.2,59.0
2019-07-25,24.72,20.11,76.19,28.5,13.8,0.0,5.6,58.5
2019-07-25,27.94,19.72,61.0,30.61,15.9,0.0,6.2,70.2
2019-07-26,22.06,20.72,92.08,20.06,13.9,0.0,3.7,88.8
2019-07-26,25.5,18.89,67.62,29.06,16.3,0.0,6.0,71.1
2019-07-27,26.39,18.28,62.24,29.78,16.3,0.0,6.1,62.1
2019-07-27,27.67,17.17,52.87,28.56,13.9,0.0,6.1,60.5
2019-07-28,23.83,18.33,71.91,24.66,17.4,0.0,6.2,67.6
2019-07-28,26.83,18.67,61.35,29.72,18.5,0.0,5.1,68.5
2019-07-29,25.28,19.56,71.54,29.17,17.3,0.0,5.7,65.2
2019-07-30,24.17,19.39,75.41,28.17,14.2,0.0,5.9,68.3
2019-07-30,26.5,18.56,61.83,29.17,14.0,0.0,6.1,74.8
2019-07-31,22.11,18.83,82.39,21.91,14.1,0.0,6.2,45.8
2019-07-31,27.72,16.94,52.27,29.83,14.2,0.0,6.2,60.6
2019-08-01,26.67,17.61,58.94,30.33,16.3,0.0,6.2,51.8
2019-08-01,29.5,15.94,43.85,30.0,13.9,0.0,6.2,40.8
2019-08-02,23.44,18.44,73.72,24.17,14.1,0.0,5.5,67.4
2019-08-02,25.89,17.89,61.52,26.86,16.4,0.0,5.4,63.2
2019-08-03,26.17,18.06,61.63,29.39,17.4,0.0,6.2,62.1
2019-08-04,24.67,18.78,70.15,25.6,18.6,0.0,6.1,66.8
2019-08-04,26.67,18.5,60.84,28.56,16.5,0.0,6.1,72.0
2019-08-05,21.56,20.06,91.17,19.61,14.0,0.0,3.7,88.7
2019-08-05,23.72,20.28,81.27,23.89,16.1,0.02,5.0,71.2
